Created as New Dataset,Sample 008 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
2710.00,95.82
2709.00,95.83
2708.00,95.85
2707.00,95.86
2706.00,95.88
2705.00,95.89
2704.00,95.91
2703.00,95.92
2702.00,95.94
2701.00,95.95
2700.00,95.97
2699.00,95.98
2698.00,95.99
2697.00,96.00
2696.00,96.02
2695.00,96.03
2694.00,96.05
2693.00,96.06
2692.00,96.07
2691.00,96.09
2690.00,96.10
2689.00,96.12
2688.00,96.13
2687.00,96.14
2686.00,96.15
2685.00,96.17
2684.00,96.19
2683.00,96.20
2682.00,96.22
2681.00,96.24
2680.00,96.26
2679.00,96.28
2678.00,96.29
2677.00,96.31
2676.00,96.32
2675.00,96.33
2674.00,96.34
2673.00,96.35
2672.00,96.36
2671.00,96.38
2670.00,96.39
2669.00,96.40
2668.00,96.41
2667.00,96.43
2666.00,96.44
2665.00,96.45
2664.00,96.47
2663.00,96.49
2662.00,96.51
2661.00,96.53
2660.00,96.55
2659.00,96.58
2658.00,96.60
2657.00,96.62
2656.00,96.63
2655.00,96.65
2654.00,96.67
2653.00,96.69
2652.00,96.71
2651.00,96.73
2650.00,96.74
2649.00,96.76
2648.00,96.78
2647.00,96.80
2646.00,96.82
2645.00,96.84
2644.00,96.85
2643.00,96.87
2642.00,96.89
2641.00,96.92
2640.00,96.94
2639.00,96.96
2638.00,96.99
2637.00,97.01
2636.00,97.03
2635.00,97.05
2634.00,97.08
2633.00,97.10
2632.00,97.11
2631.00,97.13
2630.00,97.14
2629.00,97.16
2628.00,97.18
2627.00,97.20
2626.00,97.22
2625.00,97.24
2624.00,97.26
2623.00,97.27
2622.00,97.29
2621.00,97.31
2620.00,97.32
2619.00,97.34
2618.00,97.35
2617.00,97.37
2616.00,97.39
2615.00,97.40
2614.00,97.42
2613.00,97.43
2612.00,97.44
2611.00,97.45
2610.00,97.46
2609.00,97.46
2608.00,97.47
2607.00,97.47
2606.00,97.49
2605.00,97.50
2604.00,97.51
2603.00,97.52
2602.00,97.53
2601.00,97.55
2600.00,97.56
2599.00,97.57
2598.00,97.57
2597.00,97.58
2596.00,97.59
2595.00,97.60
2594.00,97.61
2593.00,97.61
2592.00,97.62
2591.00,97.62
2590.00,97.63
2589.00,97.64
2588.00,97.65
2587.00,97.65
2586.00,97.66
2585.00,97.67
2584.00,97.67
2583.00,97.68
2582.00,97.69
2581.00,97.70
2580.00,97.70
2579.00,97.71
2578.00,97.71
2577.00,97.72
2576.00,97.72
2575.00,97.72
2574.00,97.73
2573.00,97.73
2572.00,97.74
2571.00,97.74
2570.00,97.75
2569.00,97.76
2568.00,97.76
2567.00,97.77
2566.00,97.78
