Created as New Dataset,Sample 003 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
2476.00,95.47
2475.00,95.47
2474.00,95.47
2473.00,95.48
2472.00,95.48
2471.00,95.48
2470.00,95.48
2469.00,95.48
2468.00,95.49
2467.00,95.48
2466.00,95.48
2465.00,95.48
2464.00,95.48
2463.00,95.48
2462.00,95.48
2461.00,95.48
2460.00,95.49
2459.00,95.49
2458.00,95.48
2457.00,95.48
2456.00,95.48
2455.00,95.48
2454.00,95.48
2453.00,95.48
2452.00,95.49
2451.00,95.49
2450.00,95.49
2449.00,95.49
2448.00,95.49
2447.00,95.49
2446.00,95.49
2445.00,95.49
2444.00,95.49
2443.00,95.49
2442.00,95.49
2441.00,95.49
2440.00,95.49
2439.00,95.49
2438.00,95.49
2437.00,95.49
2436.00,95.49
2435.00,95.49
2434.00,95.49
2433.00,95.49
2432.00,95.49
2431.00,95.49
2430.00,95.49
2429.00,95.49
2428.00,95.49
2427.00,95.49
2426.00,95.49
2425.00,95.49
2424.00,95.49
2423.00,95.49
2422.00,95.49
2421.00,95.49
2420.00,95.49
2419.00,95.48
2418.00,95.48
2417.00,95.49
2416.00,95.49
2415.00,95.49
2414.00,95.49
2413.00,95.49
2412.00,95.49
2411.00,95.48
2410.00,95.48
2409.00,95.48
2408.00,95.49
2407.00,95.49
2406.00,95.49
2405.00,95.48
2404.00,95.48
2403.00,95.48
2402.00,95.48
2401.00,95.48
2400.00,95.48
2399.00,95.48
2398.00,95.48
2397.00,95.48
2396.00,95.48
2395.00,95.48
2394.00,95.47
2393.00,95.47
2392.00,95.47
2391.00,95.46
2390.00,95.46
2389.00,95.44
2388.00,95.43
2387.00,95.41
2386.00,95.38
2385.00,95.35
2384.00,95.33
2383.00,95.32
2382.00,95.33
2381.00,95.35
2380.00,95.40
2379.00,95.45
2378.00,95.51
2377.00,95.55
2376.00,95.57
2375.00,95.57
2374.00,95.53
2373.00,95.49
2372.00,95.45
2371.00,95.41
2370.00,95.38
2369.00,95.37
2368.00,95.38
2367.00,95.38
2366.00,95.39
2365.00,95.41
2364.00,95.43
2363.00,95.43
2362.00,95.43
2361.00,95.43
2360.00,95.42
2359.00,95.40
2358.00,95.39
2357.00,95.40
2356.00,95.42
2355.00,95.41
2354.00,95.40
2353.00,95.39
2352.00,95.39
2351.00,95.39
2350.00,95.38
2349.00,95.38
2348.00,95.37
2347.00,95.36
2346.00,95.37
2345.00,95.37
2344.00,95.36
2343.00,95.33
2342.00,95.31
2341.00,95.33
2340.00,95.36
2339.00,95.37
2338.00,95.38
2337.00,95.38
2336.00,95.38
2335.00,95.36
2334.00,95.34
2333.00,95.32
2332.00,95.32
2331.00,95.31
2330.00,95.29
2329.00,95.27
2328.00,95.24
2327.00,95.21
2326.00,95.18
2325.00,95.18
2324.00,95.19
2323.00,95.21
2322.00,95.22
2321.00,95.23
2320.00,95.24
2319.00,95.23
2318.00,95.22
2317.00,95.21
2316.00,95.20
2315.00,95.20
2314.00,95.20
2313.00,95.19
2312.00,95.18
2311.00,95.16
2310.00,95.15
2309.00,95.14
2308.00,95.13
2307.00,95.13
2306.00,95.13
2305.00,95.13
2304.00,95.13
2303.00,95.11
2302.00,95.10
2301.00,95.09
2300.00,95.08
2299.00,95.08
2298.00,95.07
2297.00,95.07
2296.00,95.08
2295.00,95.08
2294.00,95.08
2293.00,95.08
2292.00,95.09
2291.00,95.10
2290.00,95.10
2289.00,95.11
2288.00,95.11
2287.00,95.11
2286.00,95.11
2285.00,95.10
2284.00,95.10
2283.00,95.09
2282.00,95.08
2281.00,95.08
2280.00,95.08
2279.00,95.08
2278.00,95.07
2277.00,95.07
2276.00,95.06
2275.00,95.06
2274.00,95.05
2273.00,95.05
2272.00,95.04
2271.00,95.03
2270.00,95.02
2269.00,95.01
2268.00,95.00
2267.00,94.99
2266.00,94.98
2265.00,94.97
2264.00,94.97
2263.00,94.97
2262.00,94.96
2261.00,94.95
2260.00,94.95
2259.00,94.94
2258.00,94.93
2257.00,94.92
2256.00,94.92
2255.00,94.91
2254.00,94.90
2253.00,94.89
2252.00,94.89
2251.00,94.88
2250.00,94.87
2249.00,94.87
2248.00,94.88
2247.00,94.87
2246.00,94.87
2245.00,94.86
2244.00,94.85
2243.00,94.84
2242.00,94.83
2241.00,94.83
2240.00,94.83
2239.00,94.82
2238.00,94.81
2237.00,94.80
2236.00,94.80
2235.00,94.79
2234.00,94.78
2233.00,94.77
2232.00,94.77
2231.00,94.76
2230.00,94.75
2229.00,94.74
2228.00,94.73
2227.00,94.72
2226.00,94.71
2225.00,94.71
2224.00,94.70
2223.00,94.70
2222.00,94.69
2221.00,94.69
2220.00,94.69
2219.00,94.68
2218.00,94.67
2217.00,94.66
2216.00,94.66
2215.00,94.65
2214.00,94.64
2213.00,94.64
2212.00,94.63
2211.00,94.62
2210.00,94.60
2209.00,94.59
2208.00,94.59
2207.00,94.58
2206.00,94.58
2205.00,94.58
2204.00,94.58
2203.00,94.57
2202.00,94.56
2201.00,94.56
2200.00,94.56
2199.00,94.55
2198.00,94.54
2197.00,94.52
2196.00,94.51
2195.00,94.50
2194.00,94.50
2193.00,94.50
2192.00,94.49
2191.00,94.48
2190.00,94.47
2189.00,94.47
2188.00,94.47
2187.00,94.46
2186.00,94.45
2185.00,94.45
2184.00,94.44
2183.00,94.43
2182.00,94.41
2181.00,94.40
2180.00,94.40
2179.00,94.39
2178.00,94.39
2177.00,94.39
2176.00,94.39
2175.00,94.39
2174.00,94.38
2173.00,94.38
2172.00,94.38
2171.00,94.37
2170.00,94.35
2169.00,94.35
2168.00,94.34
2167.00,94.33
2166.00,94.33
2165.00,94.33
2164.00,94.34
2163.00,94.34
2162.00,94.32
2161.00,94.31
2160.00,94.30
2159.00,94.28
2158.00,94.27
2157.00,94.28
2156.00,94.29
2155.00,94.30
2154.00,94.30
2153.00,94.30
2152.00,94.30
2151.00,94.30
2150.00,94.30
2149.00,94.30
2148.00,94.30
2147.00,94.30
2146.00,94.30
2145.00,94.30
2144.00,94.30
2143.00,94.31
2142.00,94.31
2141.00,94.32
2140.00,94.32
2139.00,94.32
2138.00,94.32
2137.00,94.33
2136.00,94.33
2135.00,94.33
2134.00,94.33
2133.00,94.34
2132.00,94.36
2131.00,94.36
2130.00,94.37
2129.00,94.38
2128.00,94.38
2127.00,94.39
2126.00,94.39
2125.00,94.40
2124.00,94.41
2123.00,94.41
2122.00,94.41
2121.00,94.42
2120.00,94.43
2119.00,94.44
2118.00,94.44
2117.00,94.45
2116.00,94.45
2115.00,94.45
2114.00,94.46
2113.00,94.46
2112.00,94.47
2111.00,94.47
2110.00,94.47
2109.00,94.47
2108.00,94.48
2107.00,94.48
2106.00,94.49
2105.00,94.49
2104.00,94.50
2103.00,94.50
2102.00,94.50
2101.00,94.51
2100.00,94.51
2099.00,94.51
2098.00,94.51
2097.00,94.53
2096.00,94.54
2095.00,94.54
2094.00,94.54
2093.00,94.55
2092.00,94.56
2091.00,94.57
2090.00,94.58
2089.00,94.59
2088.00,94.61
2087.00,94.61
2086.00,94.62
2085.00,94.63
2084.00,94.64
2083.00,94.64
2082.00,94.65
2081.00,94.66
2080.00,94.67
2079.00,94.67
2078.00,94.67
2077.00,94.68
2076.00,94.69
2075.00,94.69
2074.00,94.70
2073.00,94.71
2072.00,94.72
2071.00,94.72
2070.00,94.73
2069.00,94.74
2068.00,94.74
2067.00,94.74
2066.00,94.74
2065.00,94.75
2064.00,94.76
2063.00,94.77
2062.00,94.78
2061.00,94.79
2060.00,94.81
2059.00,94.82
2058.00,94.83
2057.00,94.84
2056.00,94.86
2055.00,94.86
2054.00,94.87
2053.00,94.88
2052.00,94.89
2051.00,94.90
2050.00,94.90
2049.00,94.91
2048.00,94.91
2047.00,94.90
2046.00,94.90
2045.00,94.91
2044.00,94.93
2043.00,94.93
2042.00,94.93
2041.00,94.94
2040.00,94.95
2039.00,94.96
2038.00,94.97
2037.00,94.99
2036.00,95.01
2035.00,95.03
2034.00,95.03
2033.00,95.04
2032.00,95.06
2031.00,95.07
2030.00,95.08
2029.00,95.09
2028.00,95.10
2027.00,95.11
2026.00,95.11
2025.00,95.12
2024.00,95.13
2023.00,95.13
2022.00,95.13
2021.00,95.14
2020.00,95.16
2019.00,95.17
2018.00,95.18
2017.00,95.20
2016.00,95.21
2015.00,95.22
2014.00,95.24
2013.00,95.26
2012.00,95.28
2011.00,95.29
2010.00,95.29
2009.00,95.29
2008.00,95.30
2007.00,95.30
2006.00,95.31
2005.00,95.33
2004.00,95.35
2003.00,95.36
2002.00,95.37
2001.00,95.38
2000.00,95.39
1999.00,95.40
1998.00,95.41
1997.00,95.43
1996.00,95.44
1995.00,95.46
1994.00,95.47
1993.00,95.49
1992.00,95.50
1991.00,95.50
1990.00,95.50
1989.00,95.51
1988.00,95.52
1987.00,95.53
1986.00,95.55
1985.00,95.56
1984.00,95.57
1983.00,95.57
1982.00,95.58
1981.00,95.59
1980.00,95.61
1979.00,95.62
1978.00,95.62
1977.00,95.62
1976.00,95.63
1975.00,95.63
1974.00,95.64
1973.00,95.66
1972.00,95.67
1971.00,95.67
1970.00,95.67
1969.00,95.68
1968.00,95.68
1967.00,95.69
1966.00,95.70
1965.00,95.72
1964.00,95.73
1963.00,95.74
1962.00,95.75
1961.00,95.76
1960.00,95.77
1959.00,95.78
1958.00,95.79
1957.00,95.82
1956.00,95.83
1955.00,95.84
1954.00,95.85
1953.00,95.85
1952.00,95.86
1951.00,95.86
1950.00,95.87
1949.00,95.87
1948.00,95.87
1947.00,95.88
1946.00,95.89
1945.00,95.91
1944.00,95.92
1943.00,95.93
1942.00,95.93
1941.00,95.94
1940.00,95.94
1939.00,95.94
1938.00,95.95
1937.00,95.97
1936.00,95.99
1935.00,96.00
1934.00,96.00
1933.00,96.01
1932.00,96.02
1931.00,96.02
1930.00,96.02
1929.00,96.03
1928.00,96.04
1927.00,96.04
1926.00,96.05
1925.00,96.06
1924.00,96.06
1923.00,96.06
1922.00,96.06
1921.00,96.07
1920.00,96.07
1919.00,96.07
1918.00,96.07
1917.00,96.09
1916.00,96.10
1915.00,96.10
1914.00,96.11
1913.00,96.12
1912.00,96.13
1911.00,96.13
1910.00,96.13
1909.00,96.13
1908.00,96.13
1907.00,96.13
1906.00,96.14
1905.00,96.15
1904.00,96.16
1903.00,96.16
1902.00,96.16
1901.00,96.17
1900.00,96.18
1899.00,96.18
1898.00,96.18
1897.00,96.19
1896.00,96.19
1895.00,96.19
1894.00,96.20
1893.00,96.20
1892.00,96.22
1891.00,96.23
1890.00,96.24
1889.00,96.25
1888.00,96.24
1887.00,96.22
1886.00,96.21
1885.00,96.21
1884.00,96.22
1883.00,96.23
1882.00,96.23
1881.00,96.24
1880.00,96.24
1879.00,96.24
1878.00,96.24
1877.00,96.24
1876.00,96.24
1875.00,96.24
1874.00,96.24
1873.00,96.25
1872.00,96.25
1871.00,96.24
1870.00,96.24
1869.00,96.24
1868.00,96.24
1867.00,96.24
1866.00,96.24
1865.00,96.24
1864.00,96.24
1863.00,96.24
1862.00,96.24
1861.00,96.24
1860.00,96.25
1859.00,96.25
1858.00,96.25
1857.00,96.26
1856.00,96.26
1855.00,96.26
1854.00,96.25
1853.00,96.25
1852.00,96.25
1851.00,96.25
1850.00,96.25
1849.00,96.24
1848.00,96.24
1847.00,96.22
1846.00,96.19
1845.00,96.17
1844.00,96.17
1843.00,96.19
1842.00,96.21
1841.00,96.22
1840.00,96.23
1839.00,96.22
1838.00,96.23
1837.00,96.23
1836.00,96.22
1835.00,96.22
1834.00,96.22
1833.00,96.23
1832.00,96.24
1831.00,96.25
1830.00,96.26
1829.00,96.26
1828.00,96.26
1827.00,96.25
1826.00,96.26
1825.00,96.25
1824.00,96.24
1823.00,96.21
1822.00,96.19
1821.00,96.18
1820.00,96.18
1819.00,96.18
1818.00,96.18
1817.00,96.17
1816.00,96.17
1815.00,96.16
1814.00,96.15
1813.00,96.15
1812.00,96.15
1811.00,96.14
1810.00,96.14
1809.00,96.12
1808.00,96.11
1807.00,96.10
1806.00,96.10
1805.00,96.11
1804.00,96.12
1803.00,96.13
1802.00,96.13
1801.00,96.11
1800.00,96.09
1799.00,96.05
1798.00,96.02
1797.00,95.99
1796.00,95.96
1795.00,95.95
1794.00,95.93
1793.00,95.93
1792.00,95.93
1791.00,95.94
1790.00,95.94
1789.00,95.93
1788.00,95.91
1787.00,95.90
1786.00,95.90
1785.00,95.90
1784.00,95.89
1783.00,95.88
1782.00,95.87
1781.00,95.85
1780.00,95.82
1779.00,95.79
1778.00,95.77
1777.00,95.76
1776.00,95.75
1775.00,95.72
1774.00,95.69
1773.00,95.65
1772.00,95.63
1771.00,95.63
1770.00,95.62
1769.00,95.60
1768.00,95.56
1767.00,95.54
1766.00,95.53
1765.00,95.52
1764.00,95.49
1763.00,95.47
1762.00,95.44
1761.00,95.41
1760.00,95.38
1759.00,95.34
1758.00,95.31
1757.00,95.28
1756.00,95.24
1755.00,95.20
1754.00,95.16
1753.00,95.12
1752.00,95.06
1751.00,95.01
1750.00,94.97
1749.00,94.93
1748.00,94.86
1747.00,94.81
1746.00,94.77
1745.00,94.74
1744.00,94.71
1743.00,94.69
1742.00,94.65
1741.00,94.59
1740.00,94.50
1739.00,94.43
1738.00,94.39
1737.00,94.34
1736.00,94.25
1735.00,94.13
1734.00,94.02
1733.00,93.97
1732.00,93.94
1731.00,93.91
1730.00,93.87
1729.00,93.81
1728.00,93.73
1727.00,93.65
1726.00,93.58
1725.00,93.49
1724.00,93.39
1723.00,93.28
1722.00,93.20
1721.00,93.14
1720.00,93.08
1719.00,92.98
1718.00,92.81
1717.00,92.59
1716.00,92.40
1715.00,92.27
1714.00,92.17
1713.00,92.07
1712.00,91.96
1711.00,91.84
1710.00,91.71
1709.00,91.59
1708.00,91.47
1707.00,91.32
1706.00,91.14
1705.00,90.95
1704.00,90.77
1703.00,90.59
1702.00,90.38
1701.00,90.11
1700.00,89.80
1699.00,89.56
1698.00,89.39
1697.00,89.19
1696.00,88.92
1695.00,88.64
1694.00,88.42
1693.00,88.24
1692.00,88.04
1691.00,87.80
1690.00,87.53
1689.00,87.26
1688.00,87.02
1687.00,86.81
1686.00,86.61
1685.00,86.34
1684.00,85.91
1683.00,85.49
1682.00,85.20
1681.00,84.95
1680.00,84.68
1679.00,84.41
1678.00,84.16
1677.00,83.90
1676.00,83.56
1675.00,83.18
1674.00,82.86
1673.00,82.62
1672.00,82.37
1671.00,82.04
1670.00,81.66
1669.00,81.27
1668.00,80.94
1667.00,80.68
1666.00,80.46
1665.00,80.24
1664.00,79.95
1663.00,79.61
1662.00,79.30
1661.00,79.05
1660.00,78.83
1659.00,78.62
1658.00,78.44
1657.00,78.30
1656.00,78.17
1655.00,78.00
1654.00,77.75
1653.00,77.42
1652.00,77.19
1651.00,77.13
1650.00,77.11
1649.00,77.04
1648.00,76.89
1647.00,76.68
1646.00,76.53
1645.00,76.47
1644.00,76.45
1643.00,76.41
1642.00,76.37
1641.00,76.35
1640.00,76.35
1639.00,76.35
1638.00,76.36
1637.00,76.38
1636.00,76.42
1635.00,76.50
1634.00,76.63
1633.00,76.77
1632.00,76.89
1631.00,77.01
1630.00,77.15
1629.00,77.36
1628.00,77.60
1627.00,77.83
1626.00,78.06
1625.00,78.29
1624.00,78.57
1623.00,78.90
1622.00,79.25
1621.00,79.58
1620.00,79.84
1619.00,80.07
1618.00,80.34
1617.00,80.72
1616.00,81.18
1615.00,81.58
1614.00,81.90
1613.00,82.18
1612.00,82.46
1611.00,82.75
1610.00,83.05
1609.00,83.36
1608.00,83.68
1607.00,83.97
1606.00,84.25
1605.00,84.52
1604.00,84.78
1603.00,85.03
1602.00,85.28
1601.00,85.52
1600.00,85.76
1599.00,85.97
1598.00,86.16
1597.00,86.35
1596.00,86.54
1595.00,86.72
1594.00,86.89
1593.00,87.06
1592.00,87.21
1591.00,87.35
1590.00,87.48
1589.00,87.61
1588.00,87.74
1587.00,87.85
1586.00,87.94
1585.00,88.04
1584.00,88.13
1583.00,88.20
1582.00,88.27
1581.00,88.34
1580.00,88.41
1579.00,88.44
1578.00,88.45
1577.00,88.45
1576.00,88.48
1575.00,88.54
1574.00,88.58
1573.00,88.61
1572.00,88.61
1571.00,88.59
1570.00,88.58
1569.00,88.58
1568.00,88.59
1567.00,88.58
1566.00,88.57
1565.00,88.56
1564.00,88.57
1563.00,88.57
1562.00,88.58
1561.00,88.62
1560.00,88.71
1559.00,88.73
1558.00,88.69
1557.00,88.68
1556.00,88.69
1555.00,88.71
1554.00,88.76
1553.00,88.84
1552.00,88.93
1551.00,89.01
1550.00,89.08
1549.00,89.15
1548.00,89.20
1547.00,89.25
1546.00,89.29
1545.00,89.33
1544.00,89.38
1543.00,89.42
1542.00,89.46
1541.00,89.56
1540.00,89.76
1539.00,89.96
1538.00,90.06
1537.00,90.11
1536.00,90.15
1535.00,90.19
1534.00,90.26
1533.00,90.37
1532.00,90.47
1531.00,90.54
1530.00,90.58
1529.00,90.63
1528.00,90.69
1527.00,90.74
1526.00,90.77
1525.00,90.81
1524.00,90.86
1523.00,90.91
1522.00,90.97
1521.00,91.08
1520.00,91.20
1519.00,91.29
1518.00,91.33
1517.00,91.36
1516.00,91.41
1515.00,91.45
1514.00,91.48
1513.00,91.50
1512.00,91.54
1511.00,91.60
1510.00,91.64
1509.00,91.65
1508.00,91.65
1507.00,91.74
1506.00,91.86
1505.00,91.90
1504.00,91.91
1503.00,91.92
1502.00,91.92
1501.00,91.94
1500.00,91.97
1499.00,92.02
1498.00,92.03
1497.00,92.03
1496.00,92.05
1495.00,92.09
1494.00,92.11
1493.00,92.12
1492.00,92.11
1491.00,92.11
1490.00,92.09
1489.00,92.09
1488.00,92.10
1487.00,92.09
1486.00,92.06
1485.00,92.03
1484.00,92.00
1483.00,91.96
1482.00,91.91
1481.00,91.86
1480.00,91.81
1479.00,91.78
1478.00,91.74
1477.00,91.68
1476.00,91.60
1475.00,91.48
1474.00,91.31
1473.00,91.15
1472.00,91.05
1471.00,91.00
1470.00,90.94
1469.00,90.88
1468.00,90.82
1467.00,90.76
1466.00,90.70
1465.00,90.62
1464.00,90.56
1463.00,90.53
1462.00,90.50
1461.00,90.48
1460.00,90.48
1459.00,90.47
1458.00,90.42
1457.00,90.38
1456.00,90.42
1455.00,90.52
1454.00,90.58
1453.00,90.63
1452.00,90.69
1451.00,90.75
1450.00,90.80
1449.00,90.85
1448.00,90.89
1447.00,90.92
1446.00,90.93
1445.00,90.93
1444.00,90.93
1443.00,90.93
1442.00,90.92
1441.00,90.92
1440.00,90.92
1439.00,90.92
1438.00,90.92
1437.00,90.91
1436.00,90.91
1435.00,90.91
1434.00,90.91
1433.00,90.90
1432.00,90.89
1431.00,90.90
1430.00,90.90
1429.00,90.89
1428.00,90.87
1427.00,90.86
1426.00,90.86
1425.00,90.84
1424.00,90.82
1423.00,90.81
1422.00,90.80
1421.00,90.79
1420.00,90.79
1419.00,90.79
1418.00,90.78
1417.00,90.77
1416.00,90.75
1415.00,90.73
1414.00,90.72
1413.00,90.71
1412.00,90.71
1411.00,90.71
1410.00,90.72
1409.00,90.73
1408.00,90.76
1407.00,90.80
1406.00,90.83
1405.00,90.85
1404.00,90.87
1403.00,90.89
1402.00,90.91
1401.00,90.94
1400.00,90.97
1399.00,90.99
1398.00,91.01
1397.00,91.02
1396.00,91.04
1395.00,91.07
1394.00,91.09
1393.00,91.09
1392.00,91.07
1391.00,91.06
1390.00,91.04
1389.00,91.02
1388.00,90.99
1387.00,90.97
1386.00,90.97
1385.00,90.98
1384.00,91.00
1383.00,91.02
1382.00,91.03
1381.00,91.04
1380.00,91.06
1379.00,91.07
1378.00,91.08
1377.00,91.09
1376.00,91.11
1375.00,91.12
1374.00,91.13
1373.00,91.14
1372.00,91.14
1371.00,91.15
1370.00,91.16
1369.00,91.18
1368.00,91.22
1367.00,91.25
1366.00,91.28
1365.00,91.31
1364.00,91.35
1363.00,91.36
1362.00,91.36
1361.00,91.36
1360.00,91.35
1359.00,91.33
1358.00,91.31
1357.00,91.30
1356.00,91.29
1355.00,91.28
1354.00,91.27
1353.00,91.26
1352.00,91.25
1351.00,91.23
1350.00,91.20
1349.00,91.18
1348.00,91.16
1347.00,91.13
1346.00,91.11
1345.00,91.08
1344.00,91.06
1343.00,91.04
1342.00,91.01
1341.00,90.98
1340.00,90.96
1339.00,90.95
1338.00,90.96
1337.00,90.99
1336.00,91.03
1335.00,91.06
1334.00,91.08
1333.00,91.11
1332.00,91.14
1331.00,91.17
1330.00,91.19
1329.00,91.21
1328.00,91.24
1327.00,91.26
1326.00,91.27
1325.00,91.28
1324.00,91.29
1323.00,91.30
1322.00,91.30
1321.00,91.29
1320.00,91.29
1319.00,91.30
1318.00,91.31
1317.00,91.33
1316.00,91.35
1315.00,91.37
1314.00,91.39
1313.00,91.40
1312.00,91.43
1311.00,91.46
1310.00,91.47
1309.00,91.49
1308.00,91.50
1307.00,91.52
1306.00,91.53
1305.00,91.54
1304.00,91.56
1303.00,91.57
1302.00,91.59
1301.00,91.60
1300.00,91.61
1299.00,91.62
1298.00,91.63
1297.00,91.63
1296.00,91.64
1295.00,91.64
1294.00,91.64
1293.00,91.64
1292.00,91.63
1291.00,91.62
1290.00,91.61
1289.00,91.60
1288.00,91.60
1287.00,91.60
1286.00,91.61
1285.00,91.62
1284.00,91.63
1283.00,91.64
1282.00,91.65
1281.00,91.66
1280.00,91.67
1279.00,91.69
1278.00,91.70
1277.00,91.72
1276.00,91.73
1275.00,91.74
1274.00,91.73
1273.00,91.73
1272.00,91.73
1271.00,91.73
1270.00,91.72
1269.00,91.72
1268.00,91.72
1267.00,91.71
1266.00,91.71
1265.00,91.70
1264.00,91.70
1263.00,91.69
1262.00,91.67
1261.00,91.65
1260.00,91.63
1259.00,91.62
1258.00,91.60
1257.00,91.58
1256.00,91.57
1255.00,91.55
1254.00,91.52
1253.00,91.50
1252.00,91.48
1251.00,91.46
1250.00,91.44
1249.00,91.42
1248.00,91.41
1247.00,91.39
1246.00,91.37
1245.00,91.36
1244.00,91.35
1243.00,91.35
1242.00,91.35
1241.00,91.36
1240.00,91.37
1239.00,91.39
1238.00,91.42
1237.00,91.45
1236.00,91.48
1235.00,91.52
1234.00,91.56
1233.00,91.60
1232.00,91.64
1231.00,91.69
1230.00,91.73
1229.00,91.77
1228.00,91.82
1227.00,91.86
1226.00,91.89
1225.00,91.92
1224.00,91.95
1223.00,91.98
1222.00,92.00
1221.00,92.01
1220.00,92.03
1219.00,92.03
1218.00,92.03
1217.00,92.03
1216.00,92.03
1215.00,92.02
1214.00,92.00
1213.00,91.99
1212.00,91.97
1211.00,91.96
1210.00,91.94
1209.00,91.93
1208.00,91.93
1207.00,91.93
1206.00,91.93
1205.00,91.94
1204.00,91.96
1203.00,91.98
1202.00,92.01
1201.00,92.05
1200.00,92.10
1199.00,92.16
1198.00,92.21
1197.00,92.26
1196.00,92.31
1195.00,92.36
1194.00,92.40
1193.00,92.45
1192.00,92.49
1191.00,92.53
1190.00,92.57
1189.00,92.60
1188.00,92.64
1187.00,92.67
1186.00,92.69
1185.00,92.71
1184.00,92.74
1183.00,92.76
1182.00,92.77
1181.00,92.77
1180.00,92.76
1179.00,92.74
1178.00,92.72
1177.00,92.70
1176.00,92.69
1175.00,92.67
1174.00,92.64
1173.00,92.60
1172.00,92.56
1171.00,92.51
1170.00,92.45
1169.00,92.38
1168.00,92.32
1167.00,92.25
1166.00,92.17
1165.00,92.09
1164.00,92.02
1163.00,91.95
1162.00,91.88
1161.00,91.81
1160.00,91.74
1159.00,91.67
1158.00,91.60
1157.00,91.54
1156.00,91.48
1155.00,91.43
1154.00,91.39
1153.00,91.36
1152.00,91.35
1151.00,91.34
1150.00,91.34
1149.00,91.36
1148.00,91.39
1147.00,91.43
1146.00,91.47
1145.00,91.51
1144.00,91.56
1143.00,91.60
1142.00,91.62
1141.00,91.65
1140.00,91.66
1139.00,91.66
1138.00,91.65
1137.00,91.62
1136.00,91.58
1135.00,91.53
1134.00,91.45
1133.00,91.36
1132.00,91.25
1131.00,91.11
1130.00,90.95
1129.00,90.79
1128.00,90.63
1127.00,90.46
1126.00,90.30
1125.00,90.14
1124.00,89.99
1123.00,89.83
1122.00,89.67
1121.00,89.51
1120.00,89.35
1119.00,89.18
1118.00,89.02
1117.00,88.88
1116.00,88.75
1115.00,88.65
1114.00,88.56
1113.00,88.51
1112.00,88.48
1111.00,88.48
1110.00,88.50
1109.00,88.54
1108.00,88.59
1107.00,88.66
1106.00,88.74
1105.00,88.83
1104.00,88.92
1103.00,89.02
1102.00,89.11
1101.00,89.21
1100.00,89.31
1099.00,89.41
1098.00,89.49
1097.00,89.56
1096.00,89.63
1095.00,89.68
1094.00,89.71
1093.00,89.73
1092.00,89.72
1091.00,89.70
1090.00,89.64
1089.00,89.56
1088.00,89.47
1087.00,89.35
1086.00,89.21
1085.00,89.06
1084.00,88.92
1083.00,88.79
1082.00,88.67
1081.00,88.57
1080.00,88.50
1079.00,88.46
1078.00,88.44
1077.00,88.45
1076.00,88.48
1075.00,88.52
1074.00,88.56
1073.00,88.59
1072.00,88.62
1071.00,88.63
1070.00,88.61
1069.00,88.56
1068.00,88.49
1067.00,88.39
1066.00,88.26
1065.00,88.11
1064.00,87.94
1063.00,87.75
1062.00,87.53
1061.00,87.30
1060.00,87.06
1059.00,86.82
1058.00,86.57
1057.00,86.33
1056.00,86.10
1055.00,85.87
1054.00,85.64
1053.00,85.40
1052.00,85.16
1051.00,84.91
1050.00,84.65
1049.00,84.39
1048.00,84.14
1047.00,83.92
1046.00,83.72
1045.00,83.55
1044.00,83.43
1043.00,83.35
1042.00,83.30
1041.00,83.28
1040.00,83.30
1039.00,83.34
1038.00,83.39
1037.00,83.47
1036.00,83.57
1035.00,83.68
1034.00,83.80
1033.00,83.94
1032.00,84.09
1031.00,84.26
1030.00,84.43
1029.00,84.62
1028.00,84.82
1027.00,85.04
1026.00,85.26
1025.00,85.49
1024.00,85.74
1023.00,85.99
1022.00,86.25
1021.00,86.50
1020.00,86.75
1019.00,86.99
1018.00,87.22
1017.00,87.44
1016.00,87.64
1015.00,87.83
1014.00,88.00
1013.00,88.15
1012.00,88.29
1011.00,88.41
1010.00,88.51
1009.00,88.59
1008.00,88.66
1007.00,88.70
1006.00,88.72
1005.00,88.71
1004.00,88.69
1003.00,88.64
1002.00,88.57
1001.00,88.48
1000.00,88.39
999.00,88.29
998.00,88.20
997.00,88.13
996.00,88.08
995.00,88.07
994.00,88.09
993.00,88.14
992.00,88.24
991.00,88.36
990.00,88.51
989.00,88.67
988.00,88.84
987.00,89.00
986.00,89.14
985.00,89.27
984.00,89.38
983.00,89.47
982.00,89.54
981.00,89.58
980.00,89.62
979.00,89.65
978.00,89.67
977.00,89.68
976.00,89.70
975.00,89.73
974.00,89.75
973.00,89.77
972.00,89.81
971.00,89.85
970.00,89.87
969.00,89.90
968.00,89.93
967.00,89.94
966.00,89.95
965.00,89.96
964.00,89.97
963.00,89.97
962.00,89.95
961.00,89.93
960.00,89.90
959.00,89.87
958.00,89.82
957.00,89.76
956.00,89.70
955.00,89.63
954.00,89.53
953.00,89.43
952.00,89.31
951.00,89.19
950.00,89.05
949.00,88.92
948.00,88.81
947.00,88.71
946.00,88.62
945.00,88.56
944.00,88.52
943.00,88.48
942.00,88.44
941.00,88.39
940.00,88.34
939.00,88.29
938.00,88.21
937.00,88.13
936.00,88.04
935.00,87.94
934.00,87.82
933.00,87.69
932.00,87.56
931.00,87.43
930.00,87.30
929.00,87.18
928.00,87.07
927.00,86.97
926.00,86.87
925.00,86.79
924.00,86.72
923.00,86.66
922.00,86.60
921.00,86.55
920.00,86.50
919.00,86.45
918.00,86.40
